income,loan_amount,interest_rate,previous_loan_status,loan_approved,default_risk_score
463625,1225101,12.23,1,0,100.0
1042840,1493412,13.28,0,0,99.42
400339,610591,7.77,1,0,88.94
1894814,1118165,11.84,1,0,51.56
1134339,1363602,13.62,1,0,85.85
325355,230394,9.79,0,0,54.76
227798,703524,9.3,1,0,100.0
815937,467740,12.19,0,0,57.38
1575607,1069705,10.6,1,0,57.35
219477,65861,14.93,1,0,40.68
1659058,665995,9.25,1,1,37.17
417400,1414981,6.76,1,0,100.0
1465636,708197,9.72,1,1,41.39
589959,386279,7.35,1,1,52.03
1759757,628668,10.61,1,1,41.13
1756407,679313,6.26,1,1,26.94
1224374,270421,14.5,1,0,38.33
605105,1005759,13.6,0,0,100.0
1535055,1343073,6.56,1,0,57.89
1597330,1033276,6.72,1,0,45.78
473586,94397,10.12,1,0,25.9
1023759,913517,12.73,0,0,70.23
1133703,900297,7.19,1,1,50.39
534971,937159,5.61,1,1,99.0
1879328,327132,10.46,1,1,27.08
331184,1257371,11.92,1,0,100.0
1335627,608088,7.44,1,1,35.52
350653,208502,12.4,1,0,50.53
445300,249548,14.51,0,0,54.88
784010,1356229,6.37,0,0,100.0
292036,94420,10.11,1,0,34.46
347595,874142,5.57,1,0,100.0
1053392,666323,7.07,1,1,45.97
481696,867715,5.9,1,0,98.65
1765188,1295817,9.04,0,0,54.2
1390456,1039862,13.21,1,0,67.34
435419,1348439,10.77,0,0,100.0
1190029,75968,7.23,1,1,21.88
354692,1161084,5.4,1,0,100.0
463031,810151,10.53,1,0,100.0
493946,425579,6.33,1,0,52.72
1857888,1183942,8.43,1,0,48.57
688765,1101674,10.1,1,0,100.0
842927,1194000,14.04,1,0,94.9
1854802,778993,5.82,1,1,33.21
1466389,1398964,11.69,1,0,74.48
1633466,1223925,5.14,1,0,52.11
1588509,625257,11.3,1,1,40.06
1857390,665032,10.52,1,1,36.83
601062,251495,13.12,1,0,44.87
683779,167286,10.32,1,1,29.41
697952,1011915,8.53,1,0,88.86
770508,1173604,7.43,1,0,93.86
1032595,968958,5.85,0,0,60.74
596981,985026,10.35,1,1,100.0
579270,88575,13.88,0,0,33.96
1323853,964306,10.15,1,1,57.44
1205782,655599,12.39,1,0,54.63
1768146,977906,7.98,1,1,47.6
683455,1046114,9.48,1,0,99.21
322332,655069,8.25,0,0,100.0
1482807,626469,6.09,1,1,37.37
747219,665760,9.17,0,0,62.33
289116,994506,12.64,0,0,100.0
451671,979964,8.95,1,0,100.0
1722494,169783,11.5,1,1,25.14
1824777,211554,12.59,1,0,35.27
974504,983951,8.23,1,1,64.37
1867640,229300,12.98,1,0,36.18
1274567,1148702,8.39,1,0,62.99
714265,1153690,7.56,1,0,97.55
1958781,1454460,7.22,0,0,47.66
828380,256422,7.0,1,1,25.13
429577,763161,12.37,1,0,100.0
910672,850322,13.88,1,0,72.82
603777,171284,7.31,0,0,32.25
295556,1413202,5.85,1,0,100.0
1405565,1293045,8.14,1,0,63.32
1572840,1240866,11.58,1,0,64.46
595204,1432311,8.69,1,0,100.0
1755537,662529,10.49,1,1,38.97
852755,871154,12.44,1,0,77.03
1769192,885863,9.08,1,1,46.87
1656048,1281191,15.0,0,0,70.83
1629210,354144,7.98,1,1,24.36
943088,935697,14.78,1,0,84.02
850443,1449467,7.03,1,0,100.0
1538950,211686,6.11,1,1,19.11
698682,591889,12.51,0,0,70.19
259778,1483974,12.02,1,0,100.0
1294409,776903,13.11,0,0,58.33
1009057,431148,8.44,0,0,39.42
756376,983796,14.31,1,0,90.44
1983586,999014,6.19,1,1,38.0
1614657,340144,5.3,1,1,18.96
1713083,1229015,8.01,1,0,52.59
1444951,1338267,12.97,0,0,68.5
276361,1217853,11.73,0,0,100.0
1598949,342527,9.36,1,1,32.52
1383765,1241433,7.56,1,0,59.03
1863129,860713,5.59,0,0,36.02
722154,1474558,8.38,1,0,100.0
822006,579129,9.6,1,1,52.83
1571430,1195780,11.87,1,0,61.74
1211930,1158731,11.46,0,0,73.86
1867740,368457,14.47,1,0,36.62
1184558,835428,6.0,1,1,46.48
1279525,568985,8.36,0,0,35.98
1985818,1247091,9.82,0,0,49.55
1054568,1231570,11.71,0,0,85.66
1360117,868408,9.95,1,1,54.68
1968555,717351,14.13,1,0,45.22
261842,1202981,11.09,0,0,100.0
688019,576761,5.4,1,1,51.91
1481506,713468,6.14,1,1,39.08
489134,294826,12.53,1,0,50.64
871553,1352432,12.16,1,0,100.0
1540829,813707,6.53,1,1,41.26
330356,569637,5.59,1,0,93.04
968917,475426,10.79,1,1,47.47
937090,1082018,11.36,0,0,78.44
1114565,1426236,6.35,1,0,73.45
1938446,738722,9.74,1,1,37.38
987738,1153180,8.06,0,0,71.55
1252425,558410,14.31,0,0,54.16
212360,1103465,7.19,1,0,100.0
573216,910180,12.33,0,0,100.0
977567,868403,10.18,0,0,65.12
819055,708561,5.12,1,1,49.39
461445,1335806,10.17,1,0,100.0
1949736,286139,5.99,0,0,22.7
1770234,1188458,11.59,1,0,55.72
630179,350102,10.66,1,1,48.65
254330,1366401,5.1,1,0,100.0
251707,151982,7.05,1,0,41.64
480833,96870,12.76,0,0,31.33
1801948,263328,7.76,0,0,19.63
1288963,209224,9.99,1,1,26.74
1775506,238691,8.12,0,0,20.42
1721624,632523,14.22,1,0,47.54
386633,1041244,10.37,1,0,100.0
1919374,360495,11.96,1,1,34.01
1034874,870173,5.83,1,1,49.55
1089493,463870,5.4,1,1,33.76
596210,1290962,7.59,1,0,100.0
978799,1362128,8.09,1,0,89.54
1636564,571817,11.88,1,1,41.49
1610295,157042,10.69,0,0,22.1
988245,818013,8.75,0,0,53.98
1079459,706578,11.54,0,0,57.83
284381,1280220,6.64,0,0,100.0
1041708,1026302,5.63,1,0,58.4
393984,434333,13.55,1,0,81.69
1308848,683556,10.64,1,1,43.12
1744492,1168210,11.49,1,0,55.38
1945987,1478146,8.07,1,0,52.27
1196358,188691,8.72,0,0,28.33
938096,1116802,5.82,1,0,67.91
453091,1123898,13.57,0,0,100.0
1052050,984382,10.92,1,1,68.63
464064,741572,5.84,0,0,87.4
1354697,144835,13.05,1,0,36.14
670435,1353603,9.44,1,0,100.0
801160,123079,12.65,1,0,30.58
464237,1122522,5.13,0,0,100.0
475049,947165,5.29,1,0,100.0
846047,1105829,6.71,1,0,83.08
617567,129311,7.11,0,0,27.0
1541701,869245,12.64,1,0,55.75
1619920,1031835,12.07,1,0,53.76
282289,995136,11.16,1,0,100.0
840794,1409085,13.85,1,0,100.0
1851377,1004940,7.47,1,0,37.97
1661666,1248061,14.04,0,0,70.41
1954867,276833,14.09,0,0,31.79
1649466,612773,9.34,0,0,37.47
1561236,1297880,5.94,0,0,53.13
459480,947936,12.27,1,0,100.0
1964622,1412617,8.37,0,0,51.66
1736643,1103580,12.95,1,0,57.7
1579932,1406644,6.64,1,0,53.23
333498,1087140,10.4,1,0,100.0
1502600,87170,10.08,1,1,26.39
1903834,1216691,6.0,1,0,43.74
1338585,940648,8.63,1,1,49.71
923858,902362,5.85,0,0,59.23
623159,228475,9.65,1,1,35.48
921755,348509,13.43,0,0,46.33
244816,1422908,7.7,1,0,100.0
204138,410777,12.65,1,0,100.0
1339752,994177,6.83,0,0,49.31
1586665,1162047,11.74,1,0,64.38
990449,460372,14.16,0,0,52.79
996883,444861,8.24,1,1,38.84
1966892,1419796,14.0,1,0,61.0
556007,1042855,10.05,1,0,100.0
996710,100151,8.17,1,1,25.65
421552,412009,13.97,1,0,77.47
243764,607829,5.32,1,0,100.0
323030,122847,5.28,1,0,34.55
1118638,792459,11.0,1,1,57.41
1868531,261811,12.97,1,0,31.14
516462,887387,12.52,1,0,100.0
1089855,976794,5.79,1,1,54.03
1614718,543570,14.5,0,0,41.14
260128,1026446,12.03,1,0,100.0
419128,473359,14.49,1,0,84.74
1008301,992013,8.29,1,1,68.3
1482116,1448500,11.94,0,0,77.46
205039,742101,13.6,1,0,100.0
352353,567649,8.8,1,0,100.0
312935,149919,14.65,1,0,57.69
1783306,1473574,7.65,1,0,56.78
1538306,1315322,8.16,1,0,57.27
253053,1292596,14.2,0,0,100.0
1430137,1141838,14.7,0,0,65.01
1987040,1497298,7.85,0,0,50.52
286346,594893,6.36,1,0,100.0
529231,652878,12.59,0,0,89.68
605841,340375,14.3,0,0,60.73
758685,1175699,11.01,0,0,99.02
1569391,1447931,11.35,1,0,66.69
316214,481838,12.63,1,0,99.98
685001,1257540,6.53,1,0,100.0
1053329,1050783,14.73,1,0,75.92
1930085,905742,8.64,0,0,41.22
1187410,218767,11.28,1,1,32.66
1647075,709966,9.69,0,0,43.01
600826,1496270,9.68,1,0,100.0
636542,745494,12.03,0,0,78.59
1525644,513179,14.95,0,0,48.61
837431,206547,11.59,0,0,30.73
572397,902609,12.94,1,0,100.0
562441,727090,5.28,0,0,74.37
1083520,1250761,13.1,1,0,80.08
734391,105746,8.0,1,1,18.3
1724314,218393,6.27,1,1,14.58
626674,333453,6.13,1,1,38.33
1208109,340320,11.8,1,1,35.09
282409,643167,14.98,1,0,100.0
1271824,1445448,11.66,1,0,77.71
1730952,1318660,7.62,0,0,53.62
898876,845016,7.03,1,1,63.49
1928106,698843,10.26,1,1,37.76
1256600,1454022,5.65,1,0,70.29
675430,958840,8.99,1,1,89.93
1483440,1315473,11.66,1,0,71.62
1423451,913498,14.68,1,0,58.24
1136800,840023,9.26,1,1,55.23
1602549,1192454,7.0,1,0,52.52
1660049,1223983,13.17,0,0,63.4
1392503,691157,12.44,0,0,49.2
1333754,307716,13.6,1,0,43.47
1247380,857827,7.15,0,0,53.11
1087553,1115314,9.05,0,0,70.49
1765116,1232279,14.82,1,0,63.94
1006457,1482376,6.58,1,0,89.36
1646250,689604,11.71,1,1,44.49
1312186,740807,7.37,1,1,47.92
1843707,873622,10.0,0,0,45.55
831525,76014,13.01,1,0,26.27
1725753,1096737,9.89,1,0,50.57
1953767,231350,13.05,1,0,34.32
898787,961995,9.26,1,1,75.46
1735601,838212,14.99,1,0,57.26
1903163,534859,9.36,0,0,37.54
1680298,764618,6.49,1,1,35.62
1254244,540339,9.02,1,1,35.98
1471118,92192,12.43,0,0,29.52
378267,1026804,13.48,1,0,100.0
355489,941307,9.6,1,0,100.0
544126,1058008,10.94,1,0,100.0
1878997,1459849,13.45,1,0,70.57
508362,93923,13.14,1,0,34.29
1113081,1463169,11.58,1,0,84.04
1982988,1482467,13.15,1,0,63.89
1337411,802744,10.76,0,0,47.74
1870357,645316,5.05,0,0,29.15
1015359,997226,5.41,0,0,59.9
1945030,1498903,14.8,1,0,70.67
301948,816751,6.45,1,0,100.0
1433770,715344,9.05,1,1,46.34
1802357,929608,14.34,1,0,55.98
1715331,1353891,6.95,0,0,58.24
493851,1387644,13.44,0,0,100.0
1972750,495919,13.18,1,0,34.44
1386944,1393297,14.86,0,0,83.46
1405046,188783,7.82,0,0,20.74
497986,1355864,8.15,1,0,100.0
213261,545187,14.03,1,0,100.0
1325285,1334411,7.34,0,0,64.43
1868849,1450568,10.48,1,0,57.75
568760,1304660,12.07,1,0,100.0
1053605,844686,7.72,0,0,54.95
1542501,437554,14.38,1,0,44.49
475796,803315,11.66,1,0,100.0
1515823,520336,5.47,0,0,30.28
1536220,973469,6.36,1,1,44.19
970692,1306648,6.91,1,0,84.71
1873200,1346605,7.45,1,0,47.46
628745,1307623,12.31,1,0,100.0
837787,415169,5.89,1,1,40.88
873812,180509,8.51,0,0,29.76
1035825,812072,14.11,1,0,66.48
1672966,1393683,10.57,1,0,60.1
1706242,577561,7.65,0,0,28.21
890796,589618,14.57,1,0,63.66
1558126,202566,7.44,0,0,17.81
525203,650710,14.05,1,0,93.43
1919890,958521,12.26,1,0,54.09
544866,53212,12.41,1,0,26.06
975107,282131,12.65,1,0,38.53
736644,526657,10.07,1,1,60.26
852416,1230728,13.15,1,0,98.2
1216003,1393395,13.36,1,0,84.37
1250763,1120583,8.6,0,0,64.47
1734263,688093,9.0,1,1,34.94
876585,1443361,13.89,0,0,100.0
1907542,883247,10.25,1,1,46.46
1674620,375737,13.67,1,0,35.17
1374846,128038,11.27,0,0,23.31
531607,1070998,10.94,1,0,100.0
1189336,1454619,5.31,1,0,73.62
967286,840168,7.78,0,0,54.37
1229933,1115049,10.02,1,0,61.79
1120095,703059,10.87,0,0,48.6
1240950,1224377,11.3,0,0,76.67
965791,944030,12.16,1,0,73.17
1166020,660911,11.56,1,1,51.08
553827,1323673,13.49,1,0,100.0
1834925,348964,7.95,0,0,25.46
1329833,1314509,11.42,1,0,72.44
261753,1418309,5.51,1,0,100.0
1071206,771167,9.8,1,1,51.71
1652879,1379134,7.68,1,0,61.94
1672608,1488098,8.81,0,0,58.76
1271984,74220,8.55,1,1,19.75
324116,634819,5.6,1,0,100.0
1222780,1470722,9.67,1,0,84.03
855496,557409,14.95,1,0,62.33
217413,747785,7.99,1,0,100.0
837938,59387,12.36,0,0,25.48
1308076,295752,10.48,1,1,31.57
1070946,651103,8.25,0,0,48.66
1304934,601872,5.9,1,1,35.48
266197,619071,7.16,0,0,100.0
693992,759687,12.82,1,0,83.66
1996725,698782,7.79,1,1,33.98
423492,300139,6.44,0,0,49.03
985833,550228,8.31,1,1,42.31
626070,910020,10.84,1,1,98.94
276240,984499,12.03,0,0,100.0
435595,1345085,8.87,0,0,100.0
1771286,63580,9.98,1,1,23.36
1993999,828639,9.55,0,0,44.33
1527042,1444166,5.09,1,0,57.48
1255544,518968,8.96,1,1,42.55
489662,940965,10.87,1,0,100.0
1038357,828559,10.7,1,1,61.61
390920,478082,12.5,1,0,84.31
1098332,655262,11.7,1,1,56.19
1079854,263165,7.77,1,1,27.18
1512420,455427,7.56,1,1,29.93
432076,502201,9.64,0,0,73.04
1271775,1262916,12.33,0,0,73.69
637805,760731,5.94,1,1,67.32
363187,354960,14.48,1,0,75.82
655150,1188036,10.43,1,0,100.0
709551,1404832,8.06,1,0,100.0
1762518,1149624,11.93,1,0,53.75
1958252,1231426,5.45,1,0,40.19
1254096,786200,9.84,1,1,47.51
1882678,1072805,9.86,0,0,47.61
367527,994793,6.62,1,0,100.0
970644,356932,13.37,0,0,48.49
847652,316891,12.97,1,0,45.02
1787819,1042326,6.53,1,0,39.5
1423697,574333,8.64,1,1,39.81
1917853,1062782,6.0,1,0,37.68
1187797,961508,13.49,1,0,70.02
1720373,190926,8.23,1,1,20.88
450144,233148,9.39,1,0,44.81
264925,893382,8.24,1,0,100.0
569360,722709,8.1,1,1,84.22
794557,1263944,12.47,1,0,100.0
1148458,544496,12.48,0,0,53.05
1190121,69455,10.18,1,1,23.9
1552178,784184,11.58,1,1,53.36
1599757,1330473,10.12,1,0,62.55
1925049,482509,5.29,1,1,24.68
1348553,662840,5.66,0,0,38.39
1754414,882548,8.84,0,0,46.05
1767739,432605,12.5,0,0,37.01
683442,614772,14.13,1,0,75.02
1030371,997719,5.3,0,0,60.16
1277921,1442358,8.68,1,0,72.86
979976,708764,7.24,0,0,53.85
1620827,218332,13.15,1,0,29.96
1209869,1199223,13.46,0,0,73.15
693814,882441,7.06,1,1,80.08
531310,1060193,12.11,0,0,100.0
1951797,1227400,12.32,1,0,54.26
297406,823202,6.77,0,0,100.0
1560018,866037,9.34,0,0,49.14
1164725,317724,11.2,1,1,33.21
1555662,951334,5.26,0,0,41.91
1776317,317544,9.05,1,1,30.28
1875675,801545,6.55,1,1,33.58
779223,1095962,10.42,1,0,91.88
584583,177319,13.43,1,0,37.81
1947306,562193,10.25,1,1,38.24
1221436,156960,5.36,1,1,20.11
994760,89015,5.3,1,1,14.64
1264110,1432433,11.06,0,0,74.97
1202429,778165,8.28,1,1,50.52
1809184,982478,10.73,1,1,49.34
1822034,195109,6.64,0,0,22.83
1349122,527508,12.77,1,0,42.89
804489,983671,13.61,1,0,83.68
1246439,1187330,13.89,0,0,72.96
958761,271775,8.04,0,0,29.53
1519360,1403868,11.61,1,0,65.97
431324,777513,7.79,1,0,100.0
684273,726894,12.63,1,0,75.6
1933985,796355,6.21,1,1,34.79
1647410,959222,12.63,1,0,53.91
1482188,1155455,9.4,1,0,58.33
1959989,169894,13.56,0,0,35.78
1119424,640127,12.39,1,0,53.69
506081,1128332,8.77,0,0,100.0
925084,718043,14.04,0,0,64.1
1391855,1279133,7.83,1,0,65.53
1445422,1327879,14.67,1,0,80.14
888332,724075,12.67,1,0,63.61
1652591,1037601,14.91,1,0,63.43
926448,541599,5.54,1,1,40.37
622132,545283,7.74,0,0,61.29
270463,667231,12.41,1,0,100.0
293500,792476,14.22,1,0,100.0
1456348,198188,5.29,1,1,19.78
761446,611032,5.0,1,1,49.5
1333183,174697,7.56,1,1,23.2
969305,445340,13.53,0,0,49.1
533840,286028,12.67,1,0,54.21
1047942,743411,8.4,1,1,50.65
320076,1105752,5.02,0,0,100.0
1307268,563611,10.55,0,0,44.74
855129,1248324,7.38,1,0,83.18
917104,1143753,12.46,1,0,85.56
1002242,1209199,9.46,0,0,79.71
1122630,502546,11.79,1,1,41.7
361081,1011273,13.52,1,0,100.0
1360294,546184,10.36,1,1,43.93
1601652,1084549,8.36,1,0,47.21
724480,694467,12.7,1,0,75.66
447536,297439,7.65,0,0,49.99
236413,1046157,13.92,1,0,100.0
1392464,694691,5.71,1,1,33.01
1811946,145287,13.35,1,0,35.26
1051480,1218150,5.92,1,0,69.41
1895994,830751,5.56,1,1,29.86
775228,1220085,8.63,1,0,98.13
1936066,1446167,14.57,0,0,67.57
764430,1441864,14.83,1,0,100.0
1771356,1291165,7.02,0,0,55.45
236468,406459,6.49,1,0,94.37
1148202,538720,8.53,1,1,42.91
866015,1102666,8.37,1,0,85.29
1427545,53743,12.6,1,0,27.46
1671867,1129500,9.44,0,0,54.82
1126863,1239844,12.8,0,0,80.02
1115480,1429580,12.49,1,0,87.63
1743989,1008904,10.78,1,0,52.45
1484763,790537,13.34,1,0,58.18
242056,279602,6.96,0,0,67.59
251831,1441119,6.62,1,0,100.0
1045623,885227,12.51,1,0,71.76
973952,887985,7.45,0,0,56.61
1108380,1202552,5.03,0,0,65.82
626488,205183,14.12,1,0,43.92
832405,1356019,11.23,1,0,100.0
476815,111600,9.45,1,0,27.7
1537768,624310,12.26,1,0,41.58
1193778,887329,8.33,0,0,53.99
768242,874470,14.54,1,0,84.77
1714101,173323,5.69,0,0,16.35
433192,1284686,11.41,1,0,100.0
1606150,947486,12.77,1,0,53.54
725005,1368617,9.69,1,0,100.0
1522396,638829,12.55,1,0,44.76
1646226,1205544,14.27,0,0,64.28
1429458,975775,12.44,0,0,54.21
1367272,1123391,8.09,1,0,56.07
1212140,882044,10.62,1,1,60.26
204994,518304,14.12,1,0,100.0
990666,852699,9.49,1,1,63.59
269300,854700,11.82,0,0,100.0
506093,688751,9.66,1,1,83.42
761693,514151,6.21,1,1,44.49
1545592,931779,5.59,1,1,43.27
1552935,1289308,14.52,1,0,71.03
1796049,1295175,11.13,1,0,60.07
1947378,244451,6.04,1,1,16.96
716479,406686,13.57,1,0,52.46
1693551,746631,10.23,0,0,45.8
539679,1427332,12.72,1,0,100.0
1906517,188307,6.27,0,0,19.03
1300293,1187333,14.07,1,0,72.61
1251339,459633,10.91,1,1,44.46
555054,934507,12.38,1,0,100.0
1304056,346753,5.31,1,1,25.4
1942695,939217,8.15,1,1,41.49
1455715,1352776,7.67,1,0,65.21
1366670,1001406,14.5,1,0,65.8
880667,374377,6.85,0,0,38.65
951731,1472163,12.07,1,0,100.0
1783928,1253049,5.43,1,0,41.3
1325424,844203,6.98,1,1,50.07
1810412,522650,8.39,0,0,33.43
1416593,510665,12.95,1,0,44.03
992908,414745,12.9,0,0,51.13
644972,1493734,14.53,1,0,100.0
1775246,961656,14.17,1,0,51.51
642899,657539,5.82,1,1,64.02
681215,631330,13.3,1,0,73.32
900636,890172,9.51,1,1,71.2
1733673,246945,13.66,1,0,32.45
1752092,322201,5.89,0,0,16.06
620162,798609,13.23,1,0,87.7
1852562,845415,6.6,1,1,33.13
970050,442613,8.34,1,1,37.41
1191437,594283,5.29,1,1,34.22
245095,164587,6.24,0,0,48.12
1721722,1331652,9.46,1,0,53.33
592118,796988,13.18,1,0,93.53
1794874,520897,12.74,0,0,39.98
1665915,1137462,7.35,1,0,50.0
550067,1449745,6.52,0,0,100.0
1906826,539788,8.89,1,1,29.53
1641246,145149,13.83,1,0,31.92
1357738,668308,5.91,1,1,38.03
583071,1002394,10.43,1,0,100.0
470170,73466,5.89,1,0,17.53
1575645,287626,9.7,1,1,31.4
1841706,446904,6.27,1,1,24.51
1544385,810006,5.8,0,0,42.34
471421,951011,6.91,0,0,100.0
373311,594929,7.55,0,0,93.22
640880,475716,7.76,1,1,54.9
1034440,610085,11.45,1,1,50.13
856030,1406670,5.55,1,0,90.02
1468859,965986,5.81,0,0,48.31
873249,1330851,6.89,0,0,88.48
1697404,452854,13.72,1,0,37.81
899895,718582,11.29,0,0,67.16
540686,231136,12.3,1,0,41.28
1565039,1266658,8.7,1,0,56.54
445144,1351877,7.13,1,0,100.0
1925575,592383,5.38,0,0,26.18
1444360,1222130,9.89,1,0,61.1
1134137,444655,10.74,1,1,43.29
976505,962046,13.97,1,0,81.74
1152164,528766,13.82,1,0,50.78
531119,972879,9.25,1,1,100.0
1411820,272310,9.24,1,1,31.85
652413,857032,6.61,1,1,79.95
1349734,549344,7.57,1,1,36.02
1176351,946366,14.26,1,0,65.63
1063731,490187,6.41,1,1,31.27
1006608,319072,14.69,0,0,44.84
1312548,1055520,10.05,1,0,60.59
1106450,255719,9.57,1,1,26.97
1731583,746248,6.75,0,0,30.64
1682795,166196,11.62,1,1,25.34
482140,1107980,9.6,0,0,100.0
1873786,503814,8.71,0,0,26.43
1808795,946881,7.65,0,0,40.92
848456,1480541,5.66,0,0,100.0
1415358,783082,10.19,0,0,49.68
1371675,314826,8.13,1,1,29.53
758981,1209762,12.08,1,0,100.0
308944,817469,12.24,0,0,100.0
1997519,1395360,8.32,1,0,51.07
1980438,1139067,11.69,1,0,50.91
447572,1161619,7.59,1,0,100.0
1592191,948607,12.27,1,0,50.05
1818777,1227144,5.16,0,0,46.82
397097,1474970,6.52,1,0,100.0
1030948,178131,7.45,1,1,26.84
812084,1144096,12.73,1,0,95.85
488213,375063,5.66,1,0,52.94
1173737,684157,6.88,0,0,42.57
1333387,638730,8.59,1,1,40.15
1438697,1251418,5.09,0,0,58.31
580172,417390,12.62,1,0,59.9
1812042,1470407,10.6,1,0,64.83
654151,572485,14.01,1,0,67.45
741287,697735,5.31,0,0,53.31
1704314,574532,7.71,1,1,31.66
1549432,1000292,12.31,1,0,57.76
1444199,1062845,11.75,1,0,61.38
895532,500953,7.43,1,1,38.19
495866,1276137,10.96,1,0,100.0
997057,964394,12.94,0,0,70.54
398237,907735,5.33,1,0,100.0
731147,1389110,12.18,0,0,100.0
1159113,584535,7.52,0,0,37.87
1160811,1298699,14.48,1,0,82.81
835274,1090673,10.38,1,0,90.42
1532559,531018,5.33,0,0,27.81
1537936,1305934,9.03,1,0,59.86
1039385,866015,14.66,1,0,71.64
1726273,566456,12.3,0,0,45.31
1702385,1237724,8.0,1,0,50.44
249522,985510,10.75,1,0,100.0
430233,1244699,10.99,1,0,100.0
598102,447530,5.23,1,1,47.79
1621969,602958,6.79,1,1,27.79
207485,1035055,10.52,1,0,100.0
1673247,1108812,9.03,1,0,51.82
312701,85568,6.9,1,0,29.42
407352,305745,12.73,0,0,67.94
1875502,422332,9.89,1,1,30.25
384514,535119,8.1,1,0,85.89
645093,328496,6.62,1,1,34.45
998658,309291,11.11,0,0,41.02
817693,488866,11.66,1,1,49.19
1458624,453562,11.7,1,1,43.29
1935645,730516,7.2,1,1,31.76
1205535,105904,10.95,0,0,24.67
237019,958573,14.05,1,0,100.0
1162452,328252,8.53,1,1,35.68
1510073,572247,7.11,1,1,37.97
789421,839285,12.72,0,0,83.33
1970394,396300,6.77,1,1,25.64
579747,316320,7.54,0,0,38.47
358598,674747,6.01,1,0,100.0
852873,1284498,7.68,0,0,88.56
1693990,1236477,9.1,0,0,56.78
1741326,173225,5.64,1,1,16.18
1029827,543406,13.72,1,0,54.99
617247,271738,10.14,1,1,37.38
668758,954890,10.88,1,1,95.98
1898678,910359,8.71,0,0,45.91
1155205,528076,11.7,0,0,47.95
574743,292726,9.32,1,1,47.63
225939,1401387,12.61,1,0,100.0
1166649,771202,13.21,1,0,54.67
1137828,756168,11.72,1,1,61.57
1402515,515996,9.91,1,1,33.8
986635,1105187,12.82,1,0,78.58
1134048,1448962,9.94,1,0,79.29
1133403,821812,6.12,1,1,49.74
1863744,1393763,6.16,1,0,50.54
728036,186343,14.49,0,0,38.87
1484670,909299,7.14,0,0,49.47
1627989,389233,13.16,0,0,42.41
1067196,895177,7.47,1,1,54.68
1400532,1029581,9.31,1,0,56.97
1404831,1288767,11.55,1,0,72.52
1199074,922402,6.59,1,1,50.24
664462,1385184,12.37,1,0,100.0
1094468,1347796,11.9,0,0,82.94
874619,1016289,10.43,1,0,82.16
1939895,692811,10.66,1,1,38.81
1102957,854660,6.06,1,1,53.02
1675249,635009,9.36,0,0,39.18
547823,712746,5.87,0,0,74.85
1374405,843294,8.08,1,1,43.92
1376792,614396,14.0,0,0,46.57
1838765,141788,10.75,1,1,20.59
375607,518239,12.43,0,0,89.66
609319,294437,10.74,1,1,43.2
1870910,916572,6.94,1,1,40.51
552156,1050467,10.95,1,0,100.0
1851142,732561,12.55,0,0,45.12
474535,99966,6.38,1,0,20.74
1351052,235846,13.17,1,0,35.19
1146405,1371106,10.55,1,0,83.4
582865,651516,5.04,0,0,63.63
821825,1089524,10.2,1,0,85.17
1117472,1244873,8.96,0,0,75.85
381429,1432917,7.96,1,0,100.0
1466556,93021,12.71,1,0,24.54
1752127,431059,13.99,0,0,42.86
1021935,199333,12.63,0,0,32.79
1735251,470594,13.47,1,0,39.35
1323979,953606,14.09,0,0,61.64
788574,826934,14.13,1,0,81.13
536986,136755,6.15,1,1,27.11
304927,979441,9.56,1,0,100.0
685833,1164906,5.0,0,0,99.15
1692418,752726,10.06,0,0,40.95
499372,908754,14.24,1,0,100.0
223386,619601,6.99,1,0,100.0
1426402,284729,11.4,1,1,31.68
1752734,807071,11.44,1,1,49.78
1539022,1387752,6.6,1,0,59.08
1571535,198430,7.39,0,0,20.64
452156,1091431,9.62,1,0,100.0
1202252,1456046,6.88,0,0,76.49
1049776,1446877,10.85,0,0,86.39
1153122,492037,9.85,1,1,38.93
669450,78365,10.19,1,1,30.85
523258,1373909,6.34,1,0,100.0
448724,1102945,10.17,1,0,100.0
401202,506979,5.49,1,0,78.49
1274101,415863,13.82,1,0,42.34
1328394,1270531,8.43,0,0,62.97
314589,1477400,13.56,0,0,100.0
1393982,319594,12.02,1,0,31.82
819003,1232573,12.66,1,0,100.0
393839,523267,8.15,1,0,80.48
993076,100272,7.28,1,1,22.47
563298,1103886,9.07,1,0,100.0
706453,1130393,5.24,1,0,88.24
1150437,536160,14.19,1,0,47.26
457438,1023283,8.87,1,0,100.0
1029901,790176,14.89,1,0,68.36
626903,132641,12.61,0,0,36.57
1093041,92311,5.81,1,1,19.0
645872,1250534,11.6,1,0,100.0
610591,409571,7.71,0,0,47.52
1755811,1262910,7.44,1,0,47.85
1762527,443238,7.57,0,0,26.29
1575926,837560,14.16,0,0,53.44
1082894,1261970,10.0,1,0,76.81
1940543,98929,11.69,0,0,24.03
1856042,655984,7.81,1,1,35.93
1948322,427389,10.23,1,1,33.33
639503,846240,8.5,1,1,81.58
1335300,496098,8.21,0,0,31.46
953492,858157,7.47,1,1,60.12
296393,1433254,9.09,1,0,100.0
1849176,1400670,11.6,1,0,57.31
795484,133576,7.22,1,1,25.37
1842878,70557,14.65,1,0,32.21
601426,596113,6.25,0,0,62.94
